day,traded,skip_reason,entry_spot,settle_spot,gamma_regime,vix_regime,half,short_put_k_w5,short_call_k_w5,breach_w5,breach_depth_w5,entry_credit_w5_mid,pnl_w5_mid,entry_credit_w5_f25,pnl_w5_f25,entry_credit_w5_f50,pnl_w5_f50,entry_credit_w5_full,pnl_w5_full,short_put_k_w10,short_call_k_w10,breach_w10,breach_depth_w10,entry_credit_w10_mid,pnl_w10_mid,entry_credit_w10_f25,pnl_w10_f25,entry_credit_w10_f50,pnl_w10_f50,entry_credit_w10_full,pnl_w10_full,short_put_k_w20,short_call_k_w20,breach_w20,breach_depth_w20,entry_credit_w20_mid,pnl_w20_mid,entry_credit_w20_f25,pnl_w20_f25,entry_credit_w20_f50,pnl_w20_f50,entry_credit_w20_full,pnl_w20_full,short_put_k_w30,short_call_k_w30,breach_w30,breach_depth_w30,entry_credit_w30_mid,pnl_w30_mid,entry_credit_w30_f25,pnl_w30_f25,entry_credit_w30_f50,pnl_w30_f50,entry_credit_w30_full,pnl_w30_full,short_put_k_w50,short_call_k_w50,breach_w50,breach_depth_w50,entry_credit_w50_mid,pnl_w50_mid,entry_credit_w50_f25,pnl_w50_f25,entry_credit_w50_f50,pnl_w50_f50,entry_credit_w50_full,pnl_w50_full
2023-02-27,True,,3995.650255329273,3982.274999987927,negative,contango,train,3980.0,4010.0,none,0.0,1.375,137.5,1.34375,134.375,1.3125000000000002,131.25000000000003,1.2500000000000004,125.00000000000004,3980.0,4010.0,none,0.0,2.1500000000000004,215.00000000000003,2.1125,211.25,2.0750000000000006,207.50000000000009,2.0,200.0,3980.0,4010.0,none,0.0,2.8000000000000003,280.0,2.7625,276.25,2.7250000000000005,272.50000000000006,2.65,265.0,3980.0,4010.0,none,0.0,3.025,302.5,2.9937500000000004,299.37500000000006,2.9625000000000004,296.25000000000006,2.9,290.0,3980.0,4010.0,none,0.0,3.1250000000000004,312.50000000000006,3.09375,309.375,3.0625000000000004,306.25000000000006,3.0,300.0
2023-02-28,True,,3994.625389181434,3967.974999987997,negative,contango,train,3975.0,4010.0,put,5.0,1.1,-390.0,1.0625,-393.75,1.0249999999999997,-397.50000000000006,0.9499999999999996,-405.00000000000006,3975.0,4010.0,put,7.0250000120026925,1.7999999999999998,-522.5000012002693,1.7624999999999995,-526.2500012002694,1.725,-530.0000012002693,1.65,-537.5000012002693,3975.0,4010.0,put,7.0250000120026925,2.3,-472.50000120026925,2.2625,-476.2500012002693,2.225,-480.0000012002693,2.15,-487.5000012002692,3975.0,4010.0,put,7.0250000120026925,2.425,-460.00000120026925,2.38125,-464.3750012002693,2.3375,-468.7500012002692,2.25,-477.50000120026925,3975.0,4010.0,put,7.0250000120026925,2.5500000000000003,-447.5000012002692,2.5125,-451.25000120026925,2.475,-455.0000012002693,2.4,-462.5000012002692
2023-03-01,True,,3952.700173569942,3952.124999987722,negative,contango,train,3935.0,3970.0,none,0.0,1.1749999999999996,117.49999999999996,1.1437499999999994,114.37499999999994,1.1124999999999998,111.25,1.0499999999999998,105.0,3935.0,3970.0,none,0.0,1.85,185.0,1.8249999999999995,182.49999999999997,1.7999999999999996,179.99999999999997,1.75,175.0,3935.0,3970.0,none,0.0,2.45,245.0,2.4249999999999994,242.49999999999997,2.3999999999999995,239.99999999999997,2.35,235.0,3935.0,3970.0,none,0.0,2.6499999999999995,264.99999999999994,2.625,262.49999999999994,2.6,260.0,2.55,255.0,3935.0,3970.0,none,0.0,2.75,274.99999999999994,2.725,272.49999999999994,2.7,270.0,2.65,265.0
2023-03-02,True,,3965.350119828414,3981.2249999877886,negative,contango,train,3945.0,3985.0,none,0.0,0.9499999999999996,94.99999999999996,0.9249999999999994,92.49999999999994,0.8999999999999997,89.99999999999997,0.8499999999999999,84.99999999999999,3945.0,3985.0,none,0.0,1.5249999999999997,152.49999999999994,1.4937499999999997,149.37499999999994,1.4624999999999997,146.24999999999997,1.4,140.0,3945.0,3985.0,none,0.0,1.9499999999999995,194.99999999999997,1.9249999999999996,192.49999999999997,1.8999999999999997,189.99999999999997,1.85,185.0,3945.0,3985.0,none,0.0,2.1499999999999995,214.99999999999997,2.125,212.49999999999997,2.1,210.0,2.05,205.0,3945.0,3985.0,none,0.0,2.25,224.99999999999997,2.225,222.5,2.2,220.0,2.15,215.0
2023-03-03,True,,4033.02504676846,4045.8249999877694,negative,contango,train,4015.0,4050.0,none,0.0,0.825,82.5,0.7812499999999999,78.12499999999999,0.7374999999999999,73.75,0.6499999999999999,64.99999999999999,4015.0,4050.0,none,0.0,1.275,127.5,1.23125,123.125,1.1875,118.75,1.1,110.0,4015.0,4050.0,none,0.0,1.6749999999999998,167.49999999999997,1.63125,163.125,1.5875,158.75,1.5,150.0,4015.0,4050.0,none,0.0,1.85,185.0,1.8125,181.25,1.7749999999999997,177.49999999999997,1.7,170.0,4015.0,4050.0,none,0.0,1.95,195.0,1.9125,191.25,1.875,187.5,1.7999999999999998,179.99999999999997
2023-03-06,True,,4052.724831414204,4049.074999987342,positive,contango,train,4035.0,4070.0,none,0.0,0.825,82.5,0.7937500000000001,79.375,0.7625000000000001,76.25,0.7,70.0,4035.0,4070.0,none,0.0,1.25,125.0,1.225,122.5,1.2,120.0,1.15,115.0,4035.0,4070.0,none,0.0,1.6,160.0,1.575,157.5,1.55,155.0,1.5,150.0,4035.0,4070.0,none,0.0,1.675,167.5,1.64375,164.375,1.6125,161.25,1.5499999999999998,154.99999999999997,4035.0,4070.0,none,0.0,1.75,175.0,1.725,172.5,1.6999999999999995,169.99999999999997,1.65,165.0
2023-03-07,True,,3987.4257328723543,3986.624999987637,positive,backwardation,train,3965.0,4010.0,none,0.0,0.9749999999999998,97.49999999999996,0.94375,94.375,0.9125,91.25,0.8499999999999999,84.99999999999999,3965.0,4010.0,none,0.0,1.5499999999999998,154.99999999999997,1.5124999999999995,151.24999999999997,1.475,147.5,1.4,140.0,3965.0,4010.0,none,0.0,2.025,202.5,1.99375,199.375,1.9625,196.25,1.9,190.0,3965.0,4010.0,none,0.0,2.225,222.5,2.19375,219.375,2.1625,216.25,2.1,210.0,3965.0,4010.0,none,0.0,2.325,232.5,2.29375,229.375,2.2625,226.25,2.2,220.00000000000003
2023-03-08,True,,3973.4254175635815,3992.024999987531,negative,backwardation,train,3955.0,3990.0,call,2.0249999875309186,1.0499999999999998,-97.49999875309187,1.0125,-101.24999875309186,0.975,-104.99999875309184,0.8999999999999999,-112.49999875309187,3955.0,3990.0,call,2.0249999875309186,1.575,-44.999998753091866,1.5437500000000002,-48.124998753091845,1.5125000000000002,-51.249998753091845,1.45,-57.499998753091866,3955.0,3990.0,call,2.0249999875309186,2.075,5.000001246908159,2.04375,1.875001246908159,2.0125,-1.249998753091841,1.95,-7.499998753091863,3955.0,3990.0,call,2.0249999875309186,2.225,20.000001246908106,2.19375,16.87500124690815,2.1625,13.75000124690815,2.1,7.50000124690815,3955.0,3990.0,call,2.0249999875309186,2.3000000000000003,27.50000124690817,2.2625,23.75000124690816,2.225,20.000001246908106,2.15,12.500001246908132
2023-03-09,True,,3954.225953816257,3918.8749999880615,negative,backwardation,train,3930.0,3975.0,put,5.0,1.025,-397.5,0.9812500000000002,-401.875,0.9375000000000002,-406.25,0.8500000000000001,-415.00000000000006,3930.0,3975.0,put,10.0,1.775,-822.5,1.7312500000000002,-826.8750000000001,1.6875000000000004,-831.25,1.6,-840.0,3930.0,3975.0,put,11.125000011938482,2.45,-867.5000011938483,2.4125,-871.2500011938482,2.375,-875.0000011938482,2.3000000000000003,-882.5000011938481,3930.0,3975.0,put,11.125000011938482,2.8000000000000003,-832.5000011938481,2.7625000000000006,-836.2500011938481,2.7250000000000005,-840.0000011938481,2.6499999999999995,-847.5000011938483,3930.0,3975.0,put,11.125000011938482,3.05,-807.5000011938481,3.0125,-811.2500011938483,2.975,-815.0000011938482,2.9,-822.5000011938482
2023-03-10,True,,3851.426150848999,3861.7249999882274,negative,backwardation,train,3815.0,3885.0,none,0.0,1.075,107.5,1.0312499999999996,103.12499999999996,0.9874999999999998,98.75,0.8999999999999999,89.99999999999999,3815.0,3885.0,none,0.0,1.95,195.0,1.9125,191.25,1.875,187.5,1.7999999999999998,179.99999999999997,3815.0,3885.0,none,0.0,3.0499999999999994,304.99999999999994,2.999999999999999,299.9999999999999,2.95,295.0,2.85,285.0,3815.0,3885.0,none,0.0,3.675,367.5,3.643749999999999,364.3749999999999,3.6125,361.25,3.55,355.0,3815.0,3885.0,none,0.0,4.324999999999999,432.5,4.281249999999999,428.1249999999999,4.2375,423.75,4.15,415.00000000000006
2023-03-13,True,,3881.500829374769,3856.0749999879454,negative,backwardation,train,3850.0,3910.0,none,0.0,1.2000000000000004,120.00000000000004,1.1500000000000008,115.00000000000009,1.0999999999999996,109.99999999999996,1.0,100.0,3850.0,3910.0,none,0.0,2.1750000000000007,217.50000000000009,2.118750000000001,211.87500000000009,2.0625,206.25,1.95,195.00000000000003,3850.0,3910.0,none,0.0,3.4250000000000007,342.50000000000006,3.3687500000000004,336.87500000000006,3.312499999999999,331.2499999999999,3.2,320.0,3850.0,3910.0,none,0.0,4.15,415.00000000000006,4.1000000000000005,410.00000000000006,4.050000000000001,405.00000000000006,3.95,395.0,3850.0,3910.0,none,0.0,4.800000000000001,480.00000000000006,4.75,475.0,4.699999999999999,470.0,4.6,460.0
2023-03-14,True,,3893.225727258909,3918.324999987832,negative,backwardation,train,3860.0,3920.0,none,0.0,1.2499999999999996,124.99999999999996,1.1999999999999988,119.99999999999989,1.1499999999999997,114.99999999999994,1.0499999999999998,105.0,3860.0,3920.0,none,0.0,2.1999999999999997,219.99999999999997,2.1499999999999986,214.99999999999983,2.1,210.0,2.0,200.0,3860.0,3920.0,none,0.0,3.2749999999999995,327.49999999999994,3.231249999999999,323.1249999999999,3.1875,318.74999999999994,3.1,310.0,3860.0,3920.0,none,0.0,3.85,385.0,3.812499999999999,381.2499999999999,3.775,377.5,3.7,370.0,3860.0,3920.0,none,0.0,4.249999999999999,424.9999999999999,4.2125,421.25,4.174999999999999,417.4999999999999,4.1,410.0
2023-03-15,True,,3865.826467344176,3892.424999988159,negative,backwardation,train,3830.0,3900.0,none,0.0,1.2750000000000004,127.50000000000004,1.2187499999999998,121.87499999999996,1.1625,116.25,1.05,105.0,3830.0,3900.0,none,0.0,2.2,220.00000000000003,2.1499999999999995,214.99999999999997,2.1,210.0,2.0,199.99999999999997,3830.0,3900.0,none,0.0,3.4,340.0,3.3625,336.25,3.325,332.5,3.25,325.0,3830.0,3900.0,none,0.0,4.074999999999999,407.5,4.03125,403.125,3.9875,398.75,3.9,390.0,3830.0,3900.0,none,0.0,4.65,465.00000000000006,4.6125,461.25,4.575,457.5,4.5,450.0
2023-03-16,True,,3950.925852766879,3959.974999987666,negative,backwardation,train,3925.0,3975.0,none,0.0,1.1250000000000004,112.50000000000004,1.0812500000000005,108.12500000000004,1.0374999999999996,103.74999999999996,0.9500000000000004,95.00000000000004,3925.0,3975.0,none,0.0,1.9250000000000005,192.50000000000003,1.86875,186.875,1.8125,181.25,1.7,170.0,3925.0,3975.0,none,0.0,2.8000000000000003,280.0,2.75,275.0,2.7,270.0,2.6,260.0,3925.0,3975.0,none,0.0,3.2250000000000005,322.50000000000006,3.18125,318.125,3.1375,313.75,3.05,305.0,3925.0,3975.0,none,0.0,3.575,357.5,3.53125,353.125,3.4875,348.75,3.4,340.0
2023-03-17,True,,3925.400548905621,3916.124999987852,positive,backwardation,train,3900.0,3950.0,none,0.0,1.3749999999999996,137.49999999999994,1.3437499999999991,134.37499999999991,1.3124999999999991,131.24999999999994,1.25,125.0,3900.0,3950.0,none,0.0,2.35,235.0,2.3125,231.24999999999997,2.2749999999999995,227.49999999999997,2.2,220.0,3900.0,3950.0,none,0.0,3.425,342.5,3.39375,339.375,3.3624999999999994,336.24999999999994,3.3,330.0,3900.0,3950.0,none,0.0,3.9,390.00000000000006,3.8625,386.25,3.825,382.5,3.75,375.0,3900.0,3950.0,none,0.0,4.225,422.5,4.19375,419.375,4.1625,416.25,4.1000000000000005,410.00000000000006
2023-03-20,True,,3945.7252441435735,3951.074999987607,negative,backwardation,train,3920.0,3965.0,none,0.0,1.1,110.0,1.0499999999999998,105.0,0.9999999999999996,99.99999999999996,0.8999999999999997,89.99999999999997,3920.0,3965.0,none,0.0,1.875,187.5,1.8312500000000005,183.12500000000003,1.7875,178.75,1.6999999999999995,169.99999999999997,3920.0,3965.0,none,0.0,2.625,262.49999999999994,2.58125,258.125,2.5375,253.75,2.45,245.0,3920.0,3965.0,none,0.0,2.95,295.0,2.9000000000000004,290.00000000000006,2.85,284.99999999999994,2.75,275.0,3920.0,3965.0,none,0.0,3.175,317.5,3.13125,313.125,3.0874999999999995,308.74999999999994,3.0,299.99999999999994
2023-03-21,True,,3978.075431355525,4003.374999987821,negative,backwardation,train,3960.0,3995.0,call,5.0,0.8999999999999999,-410.0,0.8624999999999999,-413.75,0.8249999999999997,-417.50000000000006,0.7499999999999999,-425.0,3960.0,3995.0,call,8.374999987821411,1.425,-694.9999987821411,1.3937499999999998,-698.1249987821411,1.3624999999999998,-701.2499987821411,1.2999999999999998,-707.4999987821411,3960.0,3995.0,call,8.374999987821411,1.85,-652.4999987821411,1.8125,-656.2499987821411,1.7749999999999997,-659.9999987821411,1.7,-667.4999987821411,3960.0,3995.0,call,8.374999987821411,2.0249999999999995,-634.9999987821411,1.99375,-638.1249987821411,1.9625,-641.2499987821411,1.9,-647.4999987821411,3960.0,3995.0,call,8.374999987821411,2.125,-624.9999987821411,2.09375,-628.1249987821411,2.0625,-631.2499987821411,2.0,-637.4999987821411
2023-03-22,True,,4000.625817654453,3936.2249999880414,positive,backwardation,train,,,,,,,,,,,,,3930.0,4070.0,none,0.0,3.95,395.0,3.3874999999999997,338.74999999999994,2.825000000000001,282.5000000000001,1.7000000000000002,170.00000000000003,3930.0,4070.0,none,0.0,6.049999999999999,604.9999999999999,5.3875,538.75,4.725000000000001,472.5000000000001,3.4000000000000004,340.00000000000006,3930.0,4070.0,none,0.0,8.075,807.4999999999999,7.63125,763.125,7.187500000000001,718.7500000000001,6.3,630.0,3930.0,4070.0,none,0.0,9.975,997.5,9.54375,954.375,9.1125,911.25,8.25,825.0
2023-03-23,True,,3962.875979472239,3945.674999987759,negative,backwardation,train,3935.0,3985.0,none,0.0,1.25,125.0,1.2124999999999997,121.24999999999994,1.1750000000000005,117.50000000000004,1.1000000000000003,110.00000000000004,3935.0,3985.0,none,0.0,2.125,212.5,2.08125,208.125,2.0375,203.75,1.95,195.0,3935.0,3985.0,none,0.0,3.125,312.5,3.08125,308.125,3.0375,303.75,2.95,295.0,3935.0,3985.0,none,0.0,3.6,359.99999999999994,3.5500000000000003,355.0,3.5,350.0,3.4000000000000004,340.00000000000006,3935.0,3985.0,none,0.0,4.05,405.0,4.0125,401.25,3.975,397.5,3.9,390.0
2023-03-24,True,,3950.100302750639,3970.899999987751,negative,backwardation,train,3920.0,3975.0,none,0.0,1.2249999999999992,122.49999999999991,1.181249999999999,118.1249999999999,1.1374999999999995,113.74999999999996,1.0499999999999998,105.0,3920.0,3975.0,none,0.0,2.124999999999999,212.49999999999991,2.093749999999999,209.37499999999991,2.0625,206.25,2.0,200.0,3920.0,3975.0,none,0.0,3.1499999999999995,314.99999999999994,3.1124999999999994,311.24999999999994,3.075,307.5,3.0,299.99999999999994,3920.0,3975.0,none,0.0,3.65,365.0,3.6125,361.25,3.575,357.5,3.5,350.0,3920.0,3975.0,none,0.0,4.074999999999999,407.5,4.043749999999999,404.375,4.012499999999999,401.25,3.95,395.0
2023-03-27,True,,3983.0754918163457,3977.324999987988,neutral,contango,train,3965.0,4000.0,none,0.0,1.3,130.0,1.2625,126.25,1.2249999999999996,122.49999999999996,1.1499999999999997,114.99999999999996,3965.0,4000.0,none,0.0,2.0500000000000003,205.00000000000003,2.0125,201.25000000000003,1.975,197.5,1.9,190.0,3965.0,4000.0,none,0.0,2.725,272.5,2.69375,269.375,2.6625,266.25,2.6,259.99999999999994,3965.0,4000.0,none,0.0,2.95,295.0,2.9125000000000005,291.25000000000006,2.875,287.5,2.8000000000000003,280.0,3965.0,4000.0,none,0.0,3.1750000000000003,317.5,3.14375,314.375,3.1125,311.25,3.05,305.0
2023-03-28,True,,3953.000402613613,3971.474999987706,positive,contango,train,3930.0,3970.0,call,1.4749999877053597,1.2000000000000002,-27.49999877053595,1.1749999999999994,-29.99999877053603,1.1499999999999997,-32.499998770536,1.1,-37.49999877053596,3930.0,3970.0,call,1.4749999877053597,1.925,45.00000122946402,1.89375,41.87500122946404,1.8625,38.75000122946399,1.7999999999999998,32.50000122946402,3930.0,3970.0,call,1.4749999877053597,2.5500000000000003,107.50000122946406,2.525,105.00000122946402,2.5,102.50000122946405,2.45,97.500001229464,3930.0,3970.0,call,1.4749999877053597,2.775,130.00000122946403,2.74375,126.87500122946402,2.7125,123.75000122946402,2.65,117.50000122946402,3930.0,3970.0,call,1.4749999877053597,2.9,142.50000122946403,2.875,140.00000122946403,2.85,137.50000122946403,2.8,132.500001229464
